full_address,latitude,longitude
"LINCOLN COUNTY WILDLIFE GUN CLUB, 100 EAGLES NEST RD, LAKE MALONEY, NORTH PLATTE, NE, USA",41.0412509,-100.761844
"MIDDLETOWN SPORTSMEN'S CLUB, MIDDLETOWN, OH, USA",39.5390169,-84.42901429999999
"ADDIEVILLE EAST FARM, MAPLEVILLE, RI, USA",41.93753359999999,-71.6148304
"HERMITAGE FARM SHOOTING SPORTS, 2362 TICKLE HILL RD, CAMDEN, SC, USA",34.2293033,-80.589989
"FLYING RABBIT CO, 5537 SOUTH VALLEY PIKE, MT. CRAWFORD, VA, USA",38.377665,-78.92974199999999
"BUSHY CREEK CLAYS, 22505 WILL VAUGH RD, PERDIDO, AL, USA",31.0078105,-87.64128869999999
"PINETUCKY SKEET & TRAP CLUB, 2096 GREENLAND RD, BLYTHE, GA, USA",33.2926427,-82.2015103
"DOUBLE BARREL RANCH, 13501 S HARVARD RD, ROCKFORD, WA, USA",47.5302782,-117.1089081
"JACKSONVILLE SPORTSMANS CLUB, 2021 NEW LAKE RD, JACKSONVILLE, IL, USA",39.6791206,-90.2217152
"MUDDY CREEK SPORTING CLAYS LLC, 105 CHARIOT DR, LOUISVILLE  , IL, USA",38.8290643,-88.37069919999999
"CLAYTHORNE LODGE, 1329 N.W. 100TH, COLUMBUS, KS, USA",37.1975383,-95.0136926
"MINNESOTA HORSE AND HUNT CLUB, PRIOR LAKE, MN, USA",44.6343525,-93.4584961
"SOUTH CUYAHOGA SPORTSMEN'S ASSOCIATION,  5370 EARHART RD, MEDINA, OH, USA",41.1270025,-81.9773733
"BEN AVERY CLAY BUSTERS, 5060 W. SKEET STREET, PHOENIX, AZ, USA",33.8052991,-112.1652239
"UNITED STATES OLYMPIC SHOOTING RANGE , 10350 HWY 115 , GATE 7 , COLORADO SPRINGS, CO, USA",38.6789966,-104.8479435
"FAIRFIELD CTY FISH & GAME PROTECTIVE ASSOC, 314 HAMMERTOWN RD, NEWTOWN, CT, USA",41.36317529999999,-73.219714
"RIVERSIDE SPORTING CLAYS, 52386 HWY 16, DENHAM SPRINGS, LA, USA",30.6515826,-90.9073807
"GUNSMOKE SPORTING CLAYS, 17425 WENDELL JONES RD, GARFIELD, AR, USA",36.48448990000001,-94.0566899
"GRAND BLANC HUNTSMAN'S CLUB, 9046 IRISH RD, GRAND BLANC, MI, USA",42.9011319,-83.557991
"CANANDAIGUA SPORTSMEN'S CLUB, CANANDAIGUA, NY, USA",42.9226827,-77.3002051
"HOLLY FORK SHOOTING COMPLEX, 6133 HWY 79N, PARIS, TN, USA",36.3559925,-88.2240551
"LOST PAIR RANCH, 3900 PASCO RD., CLE ELUM, WA, USA",47.163047,-121.043488
"PRINCE GEORGE'S COUNTY T & S,  10400 GOOD LUCK RD, GLENDALE, MD, USA",38.9993284,-76.82820869999999
"RAVENWOOD SPORTING CLAYS, 10671 HWY 431 S., NEWVILLE, AL, USA",31.4391328,-85.3064338
"NOONTOOTLA CREEK FARMS, 3668 NEWPORT ROAD, BLUE RIDGE, GA, USA",34.7183029,-84.23279169999999
"ROCK CREEK SHOOTING AT AVOMOR HIGHLANDS, 11300 PEARL ROAD, EMMETT, ID, USA",43.84748,-116.285654
"SUGAR CREEK SPORTING CLAYS , 2191 BONO RD, MITCHELL, IN, USA",38.7181052,-86.33694229999999
"FLC SHOOTING GROUNDS , 870 NE 325 AVE, WHITE HALL , IL, USA",39.4149198,-90.3712725
"KOSKO SHOTGUN SPORTS, 2391 N. FOX FARM RD, WARSAW, IN, USA",41.2576904,-85.886929
"BUFFER CREEK SPORTING CLAYS INC., 776 SCHOOLHOUSE RD, SOMERSET, PA, USA",40.1021292,-79.1015494
"GHOST TOWN SPORTING CLAYS, PARKER, SD, USA",43.3974827,-97.1364454
"WILLOW CREEK SPORTING CLAYS, FT PIERRE, SD, USA",44.4329095,-100.6837438
"WESTBEND BARTON SPORTSMAN CLUB, 3540 TRAP SHOOT LANE, KEWASKUM, WI, USA",43.4676017,-88.21429440000001
"PINE RIDGE SPORTING CLAYS, LLC, 264 SOUTH 152ND AVE, SHELBY, MI, USA",43.6382218,-86.1776936
"MINNEAPOLIS GUN CLUB, 2006 JUDIAL RD, PRIOR LAKE, MN, USA",44.6602714,-93.3236142
"GEIGER SHOOTING RANGE, 9525 COUNTY RD 388, ST. JOSEPH, MO, USA",39.8328056,-94.8715744
"SHENANDALE GUN CLUB, 852 LITTLE CALF PASTURE HWY, SWOOPE, VA, USA",38.1595184,-79.2648174
"CASPER SKEET, TRAP & S/C, 700 JC WAY, CASPER, WY, USA",42.8734465,-106.3316753
"TARGETS ON THE MOVE, 33505 BIRCH AVE, ACKLEY, IA, USA",42.5644184,-93.0099851
"INDIANA GUN CLUB, 14926 E 113TH ST, FORTVILLE, IN, USA",39.9553358,-85.8983981
"COVEY RISE GUN CLUB, HUSSER, LA, USA",30.6999652,-90.3292868
"ROGUE VALLEY SPORTING CLAYS, 7407 HIGHLAND AVE, GRANTS PASS, OR, USA",42.5298672,-123.3662455
"SHENECOY SPORTSMEN, 5776 SHENECOY RD, MC CONNELSTOWN, PA, USA",40.467947,-78.07562659999999
"HUNTERS POINTE SHOOTING COMPLEX, 45761 260TH ST, HUMBOLDT, SD, USA",43.6160055,-97.0576595
"GAME UNLIMITED SPORTING CLAYS, HUDSON, WI, USA",45.03555009999999,-92.62444080000002
"ROCKY CREEK OUTDOORS, 4001 SOUTH STATE LINE, TEXARKANA , AR, USA",33.3794595,-94.0428631
"RAAHAUGE'S HUNTING AND SPORTING CLAYS, 25835 COUNTY RD 8, DUNNIGAN, CA, USA",38.88523780000001,-121.9695801
"SUN MOUNTAIN GUN CLUB, 32868 SHOTGUN LANE, COARSEGOLD, CA, USA",37.227011,-119.6752991
"WEISER TRAP AND SKEET CLUB, 890 HWY 95, WEISER, ID, USA",44.2812436,-116.9355324
"HILLSDALE COLLEGE SHOOTING SPORTS CENTER, 4390 BANKERS RD, HILLSDALE, MI, USA",41.889702,-84.701273
"SPRING CREEK TRAP & SKEET, 165 W SHADYPOINT DR, SPRING CREEK, NV, USA",40.731588,-115.634674
"VERNON NATIONAL SHOOTING PRESERVE, 3291 BURNS RD, VERNON CENTER, NY, USA",43.021503,-75.5357806
"LAKESIDE SPORTING CLAYS, 110 MCKEEN RD, CROOK COUNTY #180, PINE HAVEN, WY, USA",44.3398439,-104.7654735
"THE GALT SPORTMENS CLUB, 6542 GORE RD, CAMBRIDGE , Ontario, CAN",43.3923554,-80.26047609999999
"BURLEY TRAP CLUB & SPORTING CLAYS, 850 WEST 50 SOUTH, BURLEY, ID, USA",42.5230754,-113.9537211
"20TH SKEET AND CLAYS, 100 GOFFSTOWN RD, GOFFSTOWN, NH, USA",43.0652733,-71.5103116
"FLINT SKEET & TRAP CLUB, 1319 LILY POND RD, ALBANY, GA, USA",31.5151409,-84.1769776
"CENTRAL PENN SPORTING CLAYS, 75 QUARRY RD., WELLSVILLE, PA, USA",40.0657316,-76.94377329999999
"ROCHESTER SPORTSMEN'S CLUB, 181 SPORTSMEN LANE, ROCHESTER , PA, USA",40.7244258,-80.18069559999999
"MRC SPORTSMAN'S CLUB INC, MEDFORD, WI, USA",45.1385798,-90.3401404
"WAUSAU SKEET & TRAP CLUB, T 196 CTY RD WW, WAUSAU, WI, USA",45.0337936,-89.6383747
"POWDER RIDGE SPORTING CLAYS, TUNNEL HILL RD, CALDWELL, WV, USA",37.7773045,-80.38641059999999
"CODY SHOOTING COMPLEX, INC, 61 COUNTY ROAD 7WC, CODY, WY, USA",44.5600585,-109.1112976
"DEL MONTE GUN CLUB, 2355 W HWY 160, MONTE VISTA, CO, USA",37.2677779,-107.0526904
"FLINT OAK, FALL RIVER, KS, USA",37.546615,-96.0629103
"WALPOLE SPORTSMAN ASSN, 499 LINCOLN RD, WALPOLE, MA, USA",42.1336483,-71.2933238
"STONYCREEK SHOOTING CENTER INC., 510 KIMMEL ROAD, BERLIN, PA, USA",39.9897119,-78.8814257
"J & H HUNT CLUB, W 5810 J & H RD , NAVARINO, SHIOCTON, WI, USA",44.4447056,-88.5789903
"LAKE REGION SHOOTING SPORTS ASSOC, 54TH ST NE, DEVILS LAKE, ND, USA",48.1268564,-98.8678122
"OSHAWA SKEET & GUN CLUB, 5245 WILSON RD. N., OSHAWA, Ontario, CAN",44.0064704,-78.8888291
"UNDERHILL ROD & GUN CLUB, BUCHANNAAN LN, WESTFORD, VT, USA",44.6278555,-72.93095149999999
"WAUNAKEE GUN CLUB, 6680 RIPP RD, DANE, WI, USA",43.22272539999999,-89.4784517
"ST. JOHN'S ROD AND GUN CLUB, TRANS CANADA HIGHWAY, HOLYROOD, Newfoundland, CAN",47.3850176,-53.1242811
"NORTHERN ARIZONA SHOOTING RANGE,  2000 FOREST SERVICE 128 RD, FLAGSTAFF, AZ, USA",35.1503236,-111.4644162
"BILLINGS ROD & GUN CLUB, 2931 ROD & GUN CLUB RD, BILLINGS, MT, USA",45.8215699,-108.5868503
"CARSON VALLEY TRAP & S/C, 61 CHINA SPRINGS RD, GARDNERVILLE, NV, USA",38.8353715,-119.6624173
"NORTHEAST KINGDOM SKEET AND SPORTING CLAYS CLUB, 743 BUGBEE CROSSING RD, WEST BURKE, VT, USA",44.6112894,-71.95534119999999
"BOY SCOUTS OF AMERICA, DENVER AREA COUNCIL, 22799 NORTH ELBERT RD, BOX 97, ELBERT, CO, USA",39.178875,-104.5220227
"LOS PALOMA SPORTING RANGE AND EVENT CENTER, 900 SEVEN PINES RD, BENTON, LA, USA",32.7697181,-93.6509857
"LINCOLN TRAP AND SKEET, 4855 NORTH 48TH ST, LINCOLN, NE, USA",40.8609209,-96.6541958
"PHEASANT BONANZA HUNT CLUB & KENNEL, 3097 COUNTY ROAD O, TEKAMAH, NE, USA",41.880371,-96.2772903
"BATAVIA ROD & GUN CLUB, 10509 WEST BETHANY RD, EAST BETHANY, NY, USA",42.9052086,-78.1913642
"LEWISTON SPORTSMEN'S LEAGUE, 7689 SHERIDAN VALLEY RD, LEWISTON, MI, USA",44.9310035,-84.2395038
"OLD VERMILION TRAIL S/C, DULUTH, MN, USA",47.0053086,-92.0571448
"CHERRYBEND PHEASANT FARM, 2326 CHERRYBEND RD, WILMINGTON , OH, USA",39.441413,-83.705603
"COYOTE VALLEY SPORTING CLAYS, MORGAN HILL, CA, USA",37.1539509,-121.7080785
"MADISON COUNTY SPORTSMENS CLUB, 4224 CEDAR BRIDGE RD, WINTERSET, IA, USA",41.37204699999999,-93.9913755
"LINDEN TARGET SPORTS, 525 N CARRIE ST, MC PHERSON, KS, USA",38.3756795,-97.6450329
"HANOVER FISH & GAME CLUB, 780 OVERHISER RD, SILVER CREEK, NY, USA",42.497374,-79.122975
"NORTH SHORE WINCHESTER GUN CLUB, FRANKSVILLE, WI, USA",42.7889266,-87.9583881
"PERDIZ SPORTS SHOOTING INC, #1 WINDFALL CANYON RD, EUREKA, NV, USA",39.4833595,-115.9520975
"THE SHOOTING ACADEMY, 321 PIKE SCHOOL RD, MARKLEYSBURG, PA, USA",39.7665765,-79.5037359
"GALLATIN SPORTING CLAYS INC, 1300 LITTLE COULEE TRAIL, THREE FORKS, MT, USA",45.9364238,-111.4219745
"FREDERICTON TRAP AND SKEET CLUB, 3098 HANWELL RD, HANWELL, New Brunswick, CAN",45.8330096,-66.82183979999999
"SANDERS LA GRUE SPORTING CLAYS, 496 IVES LANE, ROE, AR, USA",34.6087763,-91.4210754
"SKYLINE GUN CLUB INC, 6888 W ARCO HWY, IDAHO FALLS, ID, USA",43.5074465,-112.1706351
"CARLISLE FISH & GAME ASSOCIATION, 1421 W. TRINDLE RD, CARLISLE, PA, USA",40.1923992,-77.1043334
"CROSS CREEK CLAYS, 3975 JARMAN HOLLOW ROAD, PALMYRA, TN, USA",36.3982864,-87.5041569
"MC MILLER SPORTS CENTER, 100 WALTERS RD, EAGLE, WI, USA",42.8634518,-88.5197271
"OWENS STATION SPORTING CLAYS,  12613 HUNTERS COVE ROAD, GREENWOOD, DE, USA",38.7944315,-75.5289141
"CALEDONIA SPORTSMANS CLUB, 10721 COLDWATER AVE, ALTO, MI, USA",42.7706282,-85.3916668
"BELTON GUN CLUB, 153 RANGE RD, BELTON, SC, USA",34.5375862,-82.40146630000001
"WASATCH WING & CLAY, 8000 N 16800 W, CEDAR VALLEY, UT, USA",40.3806368,-112.0581295
"SEVEN SPRINGS, 199 TEAL DR, SEVEN SPRINGS, PA, USA",40.0082166,-79.3153821
"ASHE COUNTY WILDLIFE CLUB, 3220 BIG PEAK CREEK RD, LAUREL SPRINGS, NC, USA",36.422838,-81.3248663
"CLAYSUSA, 144 CAMDEN CT, MADISON, MS, USA",32.545937,-90.1557862
"PROSPECT HALL SHOOTING CLUB, 187 BRUCETOWN ROAD, KEARNEYSVILLE, WV, USA",39.2754516,-78.0183121
"FLYING Q SPORTING CLAYS, 1955 BUTLER HILL RD, BENTON, LA, USA",32.7594915,-93.6747165
"THE POINT AT PINTAIL, LLC, 511 PINTAIN POINT FARM LN, QUEENSTOWN, MD, USA",38.9505359,-76.1487519
"SHOT SHELL SPORTING CLAYS , NW 5 69 22 W5TH  ,  69039 RANGE RD  225 MD GREENVIEW  , VALLEYVIEW  , Alberta, CAN",54.9449139,-117.3316897
"CAVE MOUNTAIN CLAYS, 603 BALD KNOB ROAD, PARK CITY, KY, USA",37.1013672,-86.0907005
"HURTIG SHOOTING CENTER, 705 OHIO GULCH RD, HAILEY, ID, USA",43.5893662,-114.323049
"VICKSBURG GUN CLUB, 389 CHICKASAW RD, VICKSBURG, MS, USA",32.411626,-90.8494611
"GROVETON FISH & GAME CLUB, 164 LOST NATION RD, NORTHUMBERLAND, NH, USA",44.5707519,-71.4920343
"SALMON CREEK SPORTSMEN'S CLUB INC, 2623 SCIPIO/VENICE, TOWN LINE RD, SCIPIO CENTER, NY, USA",42.7561988,-76.5677795
"LIBERTY MOUNTAIN GUN CLUB, 971 CAMP HYDAWAY ROAD, LYNCHBURG, VA, USA",37.33922039999999,-79.14652339999999
"3D SHOOTING CENTER, LLC, 6934 N HWY 165, OBERLIN, LA, USA",30.6668392,-92.7414754
"SIDE X SIDE RANCH & SPORTING CLAYS, 41998 E. COUNTY RD 1600, WYNNEWOOD, OK, USA",34.687579,-97.101269
"GUN RIVER SKEET & TRAP CLUB, 620 11TH ST, PLAINWELL, MI, USA",42.4657912,-85.6587898
"KENT CO CONSERVATION LEAGUE, 8461 CONSERVATION RD NE, ADA, MI, USA",42.988121,-85.4607238
"BLACKMORE SHOOTING SPORTS, 453030 HWY 20, PO BOX 420, WINFIELD , Alberta, CAN",52.89254159999999,-114.364709
"FACTORYVILLE SPORTSMEN CLUB, 124 GUN CLUB LANE, FACTORYVILLE, PA, USA",41.5351334,-75.8234954
"HARTFORD GUN CLUB, 157 SOUTH MAIN STREET,  CT, EAST GRANBY, CT, USA",41.9232711,-72.7303009
"COEUR D'ALENE SKEET & TRAP CLUB, 1879 W MILES AVE, HAYDEN, ID, USA",47.76658159999999,-116.8115711
"CLUB DEPORTIVO DE CAZADORES MONTERREY, S.C., AARON SAENZ PTE 1719, COL. SANTA MARIA, MONTERREY NL, Mexico",25.674489,-100.3742323
"PALMETTO OUTDOORS, 1201 REDMOND MILL RD, SWANSEA, SC, USA",33.7252703,-81.0775354
"ROCKWALL GUN CLUB, 15950 STATE HIGHWAY 205, TERELL, TX, USA",32.795407,-96.324427
"CHISHOLM TRAIL SPORTING CLAYS, 2370 DUNCAN LAKE RD, DUNCAN, OK, USA",34.5153514,-97.8089387
"WESTERN MA BIRD DOG CLUB, 87 FARNUM ROAD, GRANVILLE, MA, USA",42.1238384,-72.96572739999999
"ARIZONA STATE RIFLE AND PISTOL ASSN, SHOTGUN DIVISION, P. O. 71148, PHOENIX, AZ, USA",33.4542813,-112.0745574
"BEAVERHILL SPORTING CLAYS, 52309 RANGE ROAD 191, TOFIELD, Alberta, CAN",53.50278580000001,-112.6782703
"GLOBE-MIAMI GUN CLUB, 2675 BIXBY ROAD, GLOBE, AZ, USA",33.472199,-110.8495277
"FOUR SQUARE CONSERVATION & SPORTSMAN'S ASSN., 6777 CLINE RD, JEDDO, MI, USA",43.1417294,-82.612178
"MINUTE MAN SPORTSMAN'S CLUB, 56R FRANCIS WYMAN RD, BURLINGTON, MA, USA",42.5144645,-71.2310555
"MEBANE MANOR, 5395 FIVE C RD., DUBLIN, VA, USA",37.1217689,-80.68275589999999
"GRANVILLE FARM, LLC, 7585 WILSON RD, WARRENTON, VA, USA",38.7311617,-77.8729911
"YGGDRASIL SHOOTING RANGE, 371 RUSSELLVILLE RD, RUSSELLVILLE, New Brunswick, CAN",47.149544,-65.3958359
"TULSA GUN CLUB, 8888 E. MOHAWK BLVD NORTH, TULSA, OK, USA",36.2294645,-95.8794074
"POLK COUNTY SPORTING CLAYS, 5000 FIRETOWER RD, HAINES CITY, FL, USA",27.9641042,-81.49862759999999
"NORTHERN VIRGINIA GUN CLUB, 8470 CALEDON ROAD, KING GEORGE, VA, USA",38.310997,-77.19445
"BIG HOLLOW SHOOTING COMPLEX, 5000 BIG HOLLOW RD, HEBER CITY, UT, USA",40.4574367,-111.4283141
"VIEQUES SPORTING CLAYS AND GUN CLUB, ROUTE 201, VIEQUES, Puerto Rico",18.1262854,-65.44009849999999
"WELD CO FISH & WILDLIFE ASSN, 38997 COUNTY RD 51, EATON, CO, USA",40.5654426,-104.5847268
"CENTRAL OKANAGAN SHOTGUN SPORTS CLUB,  # 25 JOE RICH MAIN FOREST SERVICE ROAD, WEST KELOWNA, British Columbia, CAN",49.8232491,-119.3247344
"MONTANA SCTP PROGRAM , PO BOX 104, 100 MADISON AVE, JOLIET , MT, USA",45.4852243,-108.9704266
"LUDLOW FISH & GAME CLUB INC, SPORTSMANS ROAD, LUDLOW, MA, USA",42.1749418,-72.45787729999999
"MANITOWOC GUN CLUB, 3112 CLOVER RD, MANITOWOC, WI, USA",44.039661,-87.687806
"BLUE ROCK SPORTSMAN CLUB INC, 7800 BAUCUM PIKE, N LITTLE ROCK, AR, USA",34.7381074,-92.1774386
"HAMILTON GUN CLUB, STONEY CREEK, Ontario, CAN",43.2272182,-79.7195586
"SHENECOY SPORTSMEN, 5776 SHENECOY RD, MC CONNELLSTOWN, PA, USA",40.467947,-78.07562659999999
"ALBERTA HUNTER ED INSTRC ASSN, 242ND AVE, 32 STREET, DEWINTON, Alberta, CAN",50.822605,-114.013295
"MUSCLE SHOALS SKEET & TRAP, 1301 COUNTY RD 346, FLORENCE, AL, USA",34.9332897,-87.57985149999999
"NATIONAL CLAY SHOOTING CENTRE, BISLEY CAMP, BROOKWOOD, WOKING, SURREY, GU24 0PB, England",51.3130556,-0.6580556
"NEW MEXICO HIGH SCHOOL CLAY TARGET ASSOCIATION, 16858 HWY 550, AZTEC, NM, USA",36.92232449999999,-107.9047
"MAUI CLAY TARGET ASSOCIATION, 20*47.753N 156*34.448 W, WEST MAUI , HI",20.7983626,-156.3319253
"ALPENA CLAY BUSTERS, INC, 4284 M32 WEST, ALPENA, MI",45.0616794,-83.4327528
"FOUNDERS RANCH SHOTGUN SPORTS CLUB, 74 BARTON RD, EDGEWOOD, NM",35.0329157,-106.2373145
"ROCK MOUNTAIN S/C, 674 MITCHELL RD, MESHOPPEN, PA",41.6864483,-75.9571567
"MEMPHIS SPORT SHOOTING ASSN,  9428 OLD BROWNSVILLE ROAD, LAKELAND, TN",35.266421,-89.74716289999999
"FOSSIL POINTE SPORTING GROUNDS, 7282 N FM 51, DECATUR, TX",33.356958,-97.4330912
"TRIPLE B CLAYS, 5942 EDINGER AVE, SUITE 113 # 357, HUNTINGTON BEACH, CA",33.7294932,-118.0256532
"QUAIL CREEK PLANTATION, 12399 NE 224TH ST, OKEECHOBEE, FL",27.4516636,-80.73531849999999
"GRANITE FALLS SPTSMN'S CLUB, 20310 GUN CLUB RD, GRANITE FALLS, WA",48.09106999999999,-121.9582998
"THE SMOKING GUN CLUB, 970 E. PEPPERMILL PALMS BLVD., LITTLEFIELD, AZ",36.8081951,-114.0217325
"STOCKTON TRAP & SKEET CLUB, 4343 N ASHLEY LN, STOCKTON, CA",38.0084753,-121.218455
"BRADFORD SPORTSMEN'S FARM SC, 11394 SW 106TH AVE, GRAHAM, FL",29.8848321,-82.2226451
"MEADOWS GUN CLUB AND SHOOTING SCHOOL, 1064 RUMBLE RD, FORSYTH, GA",32.9927381,-83.8547097
"BEN AVERY CLAY SPORTS, 5060 SKEET ST, PHOENIX , AZ",33.8053836,-112.1656277
"M & M HUNTING PRESERVE & SC, 2 WINSLOW RD, PENNSVILLE, NJ",39.629449,-75.490349
"MARKHAM SKEET TRAP & S/C, 16001 W STATE RD 84, SUNRISE, FL",26.1280841,-80.3601856
"DEWITTS OUTDOOR SPORTS, LLC, 443 JIMMY CARRIKER RD, ELLERBE, NC",35.1148815,-79.69062690000001
"CAPITOL CITY TRAP/SKEET CLUB, 8707 LINDELL LANE, AUSTIN, TX",30.319397,-97.6032798
"QUAIL RIDGE SPORTING CLUB,  336 MURAT RD, LEXINGTON, VA",37.7534533,-79.5329143
"JOINT BASE LEWIS-MCCHORD, SHOTGUN SHOOTING COMPLEX, BUILDING 3969, 2ND DIVISION RANGE RD., JOINT BASE LEWIS-MCCHORD, WA",47.06088399999999,-122.589982
"WERN VALLEY SPORTSMENS CLUB, S36W29657 WERN WAY, WAUKESHA, WI",42.9772332,-88.3407187
"CONNECTICUT TRAVELERS S/C ASSN, 17 HARTFORD AVE, GREENWICH, CT",41.0061409,-73.65039159999999
"3D SHOOTING CENTER, LLC, 6934 N HWY 165, OBERLIN, LA",30.6668392,-92.7414754
"M & E SPORTING CLAYS, 1414 MOSELEM SPRINGS RD, HAMBURG, PA",40.5011433,-75.89842089999999
"SAN ANGELO CLAYBIRD ASSN, 13525 DUNCAN RD, SAN ANGELO, TX",31.3764019,-100.6408615
"BLACK DOG CLAYS, INC., 7680 W VALLEJO RD, BOISE, ID",43.5252779,-116.2807784
"KIDDS PLACE SPORTING CLAY RANGE, 8753 NC HWY 42, HOLLY SPRINGS, NC",35.55681879999999,-78.92570649999999
"HERMITAGE FARM SHOOTING SPORTS, 2362 TICKLE HILL RD, CAMDEN, SC",34.2293033,-80.589989
"UPPER NISQUALLY SPORTSMENS, 39919 129TH AVE E, EATONVILLE, WA",46.893217,-122.2622594
"BERMONT SHOOTING CLUB INC., 40571 BERMONT ROAD, PUNTA GORDA, FL",26.9460223,-81.778855
"CEDAR HILL GUN CLUB, BALDWIN, KS",38.872425,-95.201616
"EDDY COUNTY SHOOTING RANGE ASSOC, 131 N FIREHOUSE RD, LAKE ARTHUR, NM",32.9491632,-104.464783
"PECAN MEADOW SPORTING CENTER , 2225 FM 834 RD WEST, HARDIN, TX",30.15243479999999,-94.739089
"OLD FORGE SPORTING CLAYS LLC, 7945 LONG REACH RD, PROVIDENCE FORGE, VA",37.4440012,-77.0773482
"HUNTERS'  POINTE SPORTING CLAYS, 506 DECOY DR, WASHINGTON, NC",35.5984979,-77.0577179
"VIEQUES GUN AND SPORTING CLAYS CLUB, ROUTE 201, VIEQUES",18.1262854,-65.44009849999999
"SANDERS LA GRUE SPORTING CLAYS, 496 IVES LANE, ROE, AR",34.6087763,-91.4210754
"CALIFORNIA HILL GUN CLUB, 150 CALIFORNIA RD, BROWNSVILLE, PA",40.0442692,-79.89889199999999
"WINGS NORTH, 19379 HOMESTEAD, PINE CITY, MN",45.86837449999999,-92.9808197
"PICACHO SPORTING CLUB, 6185 E BAUMGARTNER RD, ELOY, AZ",32.5879676,-111.5005905
"RED CHUTE SHOTGUN SPORTS CLUB, RANGE ROAD , BARKSDALE, LA",32.5170692,-93.6253811
"BELTON GUN CLUB, 153 RANGE RD, BELTON, SC",34.5375862,-82.40146630000001
"BIRDS LANDING SPORTING CLAYS, 2099 COLLINSVILLE RD, BIRDS LANDING, CA",38.1308252,-121.8735286
"PINE BELT GUN CLUB, 546 CANEY CHURCH RD, LUMBERTON, MS",31.1457962,-89.6085887
"BLACKWOOD GUN CLUB, 11400 FM 2854, CONROE, TX",30.316431,-95.5309173
"BLUE ROCK SPORTSMAN CLUB INC, 7800 BAUCUM PIKE, NO LITTLE ROCK, AR",34.7381074,-92.1774386
"PROVIDENCE HILL FARM SPORTING CLUB LLC, 2600 CARSLEY RD, JACKSON, MS",32.474696,-90.3755412
"THE FORK, LLC, 3200 FORK RD, NORWOOD, NC",35.1924199,-80.08654949999999
"CMP TALLADEGA MARKMANSHIP PARK, 4387 TURNERS MILL RD, TALLADEGA, AL",33.5245141,-86.08200540000001
"JEFFERSON GUN CLUB INC, 660 GUN CLUB ROAD, BROOKS, KY",38.0677507,-85.7089917
"CANEY CREEK SHOOTING SPORTS, 400  COUNTY RD 930, TEAGUE, TX",31.6801898,-96.2543965
"HILL COUNTRY SHOOTING SPORTS CENTER, INC., 1886 CYPRESS CREEK RD, KERRVILLE, TX",30.0579414,-99.0581436
"PIKES PEAK GUN CLUB, 450 FRANCEVILLE COALMINE RD, COLORADO SPRINGS, CO",38.824716,-104.594951
"SOUTHERN TACTICAL RANGE, 4418 COOPER LANE, HOLT , FL",30.6988991,-86.7765058
"PINES SPORTING CLAYS, INC., 311 SPRING LAKE DR, LUFKIN, TX",31.3008814,-94.6701848
"SUMNER SPORTSMENS ASSOCIATION, 15711 96TH ST E, PUYALLUP, WA",47.17268379999999,-122.2208378
"CLUB METROPOLITANO DE TIRO INC, RAMAL CARR. #22, BARRIO PALMAS, CATANO",18.4370085,-66.1474752
"DOUBLE BARREL RANCH, 13501 S HARVARD RD, ROCKFORD, WA",47.5302782,-117.1089081
"LAS MESAS, MX, PARAJE LAS MESAS, FRACC. RESIDENCIAL CAMPESTRE VILLA ALPINA, NAUCALPAN",19.4402459,-99.3742461
"RAVENWOOD SPORTING CLAYS, 10671 HWY 431 S., NEWVILLE, AL",31.4391328,-85.3064338
"BIG SKY SPORTING CLAYS, 42295 IRVINE FLATS RD, POLSON, MT",47.6890649,-114.2437892
"GREAT GUNS SPORTING LLC, 16126 WCR 96, NUNN, CO",40.6778051,-104.7465093
"BLACK OAK CLAY'S, 1243 180TH ST, PELLA, IA",41.3940907,-92.8255147
"BRUSHY MOUNTAIN CLUB INC, 1813 1ZAAK WALTON RD, HURT, VA",37.021411,-79.318558
"BEN AVERY CLAY BUSTERS, 5060 W. SKEET STREET,  ATTN: BEN AVERY CLAY BUSTERS, PHOENIX, AZ",33.8052991,-112.1652239
"SHREVEPORT GUN CLUB, 4435 MERIWETHER RD, SHREVEPORT, LA",32.4355807,-93.8376996
"PRINCE GEORGE'S COUNTY T & S,  10400 GOOD LUCK RD, GLENDALE, MD",38.9993284,-76.82820869999999
"FAIRFIELD CTY FISH & GAME PROTECTIVE ASSOC, 314 HAMMERTOWN RD, NEWTOWN, CT",41.36317529999999,-73.219714
"RIVERSIDE SPORTING CLAYS, 52396 HWY 16, DENHAM SPRINGS, LA",30.6515826,-90.9073807
"NOONTOOTLA CREEK FARMS, 3668 NEWPORT ROAD, BLUE RIDGE, GA",34.7183029,-84.23279169999999
"BURLEY TRAP CLUB & SPORTING CLAYS, 850 WEST 50 SOUTH, BURLEY, ID",42.5230754,-113.9537211
"CANANDAIGUA SPORTMENS CLUB,  5280 EMERSON RD. , CANANDAIGUA, NY",42.9226827,-77.3002051
"CASA DE JUEGO, 10230 FM 521, ROSHARON, TX",29.4332359,-95.4956123
"FLINT SKEET & TRAP CLUB, 1319 LILY POND RD, ALBANY, GA",31.5151409,-84.1769776
"BI-STATE SPORTSMANS ASSOCIATION, 817 CLEVELAND ROAD, COLONA, IL",41.4849031,-90.3463271
"TINNIN HUNT CLUB, 38 PAIZALAS DR. , BOSQUE, NM",34.4577493,-106.8124509
